Loyalty#,cluster_behavior_kmeans,cluster_value_kmeans,kmeans_behavior_level,kmeans_value_level,kmeans_final_segment
845947,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
845994,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846033,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
846046,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846055,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846119,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846125,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846194,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846215,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
846243,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846277,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846291,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846313,0,1,High,High,"Champions (High value, High engagement)"
846374,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846458,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846515,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846717,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
846718,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
846732,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846796,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846864,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846950,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
846953,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847136,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847183,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847283,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
847312,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
847357,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847359,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847502,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
847559,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847579,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847601,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
847609,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847704,0,1,High,High,"Champions (High value, High engagement)"
847724,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847771,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847772,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
847938,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
848003,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848159,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848185,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848248,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848250,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848498,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
848562,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848574,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
848615,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848632,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848694,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
848736,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848804,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848973,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
848998,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849105,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849178,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849298,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849330,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849415,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849425,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849510,0,1,High,High,"Champions (High value, High engagement)"
849549,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849569,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
849587,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849589,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849616,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
849673,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849705,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
849813,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
849884,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850034,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850092,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850123,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
850170,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850245,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850359,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850414,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850418,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850694,0,1,High,High,"Champions (High value, High engagement)"
850721,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850821,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
850828,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
850953,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851021,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
851130,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851231,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851255,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851370,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
851390,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851421,0,1,High,High,"Champions (High value, High engagement)"
851499,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
851549,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851562,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851563,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851830,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851836,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851845,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
851871,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851901,0,1,High,High,"Champions (High value, High engagement)"
851931,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851979,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
851981,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851982,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
851986,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852006,0,1,High,High,"Champions (High value, High engagement)"
852012,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
852094,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852253,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852310,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852323,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852392,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852394,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852520,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852571,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852572,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
852573,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852597,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852629,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
852786,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
852855,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852863,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
852995,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853003,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853037,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853039,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853232,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853266,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853272,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853417,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853421,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853438,0,1,High,High,"Champions (High value, High engagement)"
853540,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853565,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853603,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853608,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853621,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
853641,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853704,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853826,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853871,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853894,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
853957,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854077,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854243,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854249,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854610,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854704,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854709,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854742,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
854812,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854831,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
854835,1,0,Low,Medium,"Need Attention (Medium value, Low engagement)"
854855,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
854884,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854902,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
854969,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
854998,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855007,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855026,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855050,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855153,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855190,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855198,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855261,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855351,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855372,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855381,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855383,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855384,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855394,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855400,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855451,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855506,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855510,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855530,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855559,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855602,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855635,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855721,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855883,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855922,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
855981,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
855998,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
856074,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
856229,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
856348,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
856364,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
856406,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
856483,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
856496,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
856502,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
856609,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
856654,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
